CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,Segment_Level
SM-200054,1516,4,243,5,4,5,545,Platinum
HD-147854,1864,3,251,5,4,5,545,Platinum
RD-96603,1469,4,258,5,4,5,545,Platinum
JR-57002,1510,3,263,5,4,5,545,Platinum
CY-27451,1587,3,262,5,4,5,545,Platinum
LD-70053,1580,4,282,5,4,5,545,Platinum
CM-124454,1531,3,287,5,4,5,545,Platinum
GM-145002,1599,3,286,5,4,5,545,Platinum
CM-19352,1741,3,298,5,4,5,545,Platinum
CC-121453,1503,3,292,5,4,5,545,Platinum
KF-62851,1870,3,291,5,4,5,545,Platinum
BP-12902,1846,3,318,5,4,5,545,Platinum
RB-95702,1541,3,320,5,4,5,545,Platinum
EM-38253,1577,3,325,5,4,5,545,Platinum
TB-111752,1471,3,323,5,4,5,545,Platinum
TS-113701,1821,4,329,5,4,5,545,Platinum
JM-161952,1530,4,336,5,4,5,545,Platinum
HM-49802,1559,3,340,5,4,5,545,Platinum
LS-72001,1478,4,341,5,4,5,545,Platinum
GH-46651,1587,4,361,5,4,5,545,Platinum
DF-131353,1510,3,359,5,4,5,545,Platinum
MS-178304,1547,4,370,5,4,5,545,Platinum
NF-184754,1620,4,377,5,4,5,545,Platinum
Dp-32401,1564,4,382,5,4,5,545,Platinum
CG-120403,1487,4,393,5,4,5,545,Platinum
BT-13052,1660,4,391,5,4,5,545,Platinum
MH-174404,1471,4,400,5,4,5,545,Platinum
ML-177553,1669,4,404,5,4,5,545,Platinum
JF-55652,1547,3,410,5,4,5,545,Platinum
SC-100202,1502,3,428,5,4,5,545,Platinum
HG-50252,1568,3,420,5,4,5,545,Platinum
SD-104852,1501,3,43,5,4,5,545,Platinum
BD-15001,1493,3,52,5,4,5,545,Platinum
EB-38701,1696,3,84,5,4,5,545,Platinum
FW-143954,1457,3,81,5,4,5,545,Platinum
FC-42452,1678,3,594,5,4,4,544,Platinum
BD-16351,1559,4,592,5,4,4,544,Platinum
TB-211902,1636,4,591,5,4,4,544,Platinum
NP-83253,1491,4,587,5,4,4,544,Platinum
JS-55953,1774,3,608,5,4,4,544,Platinum
TP-114151,1736,3,605,5,4,4,544,Platinum
BT-114404,1655,4,605,5,4,4,544,Platinum
BE-13352,1667,3,615,5,4,4,544,Platinum
SS-205154,1586,3,613,5,4,4,544,Platinum
JK-61201,1737,3,625,5,4,4,544,Platinum
AR-108251,1473,4,633,5,4,4,544,Platinum
NB-85801,1523,4,633,5,4,4,544,Platinum
EM-41401,1672,4,639,5,4,4,544,Platinum
AH-105853,1493,4,567,5,4,4,544,Platinum
TP-115652,1781,3,573,5,4,4,544,Platinum
PW-90302,1655,4,574,5,4,4,544,Platinum
MO-75001,1830,3,580,5,4,4,544,Platinum
RH-95101,1795,4,585,5,4,4,544,Platinum
CM-23851,1669,3,553,5,4,4,544,Platinum
AH-101201,1566,3,558,5,4,4,544,Platinum
KH-163303,1520,3,563,5,4,4,544,Platinum
MV-81902,1555,4,551,5,4,4,544,Platinum
JW-60751,1725,3,644,5,4,4,544,Platinum
GD-45902,1447,3,655,5,4,4,544,Platinum
DL-34951,1555,3,655,5,4,4,544,Platinum
GK-46201,1723,3,649,5,4,4,544,Platinum
IL-51002,1696,4,685,5,4,4,544,Platinum
CC-21451,1871,3,671,5,4,4,544,Platinum
BP-110501,1458,3,671,5,4,4,544,Platinum
MH-76203,1577,4,678,5,4,4,544,Platinum
FW-43951,1786,3,683,5,4,4,544,Platinum
PO-191802,1698,4,682,5,4,4,544,Platinum
KC-62551,1634,3,698,5,4,4,544,Platinum
AH-106903,1474,4,710,5,4,4,544,Platinum
SO-103352,1495,3,701,5,4,4,544,Platinum
PO-91803,1597,4,727,5,4,4,544,Platinum
FC-142452,1556,4,752,5,4,4,544,Platinum
JE-156102,1467,3,750,5,4,4,544,Platinum
RC-198251,1763,4,778,5,4,4,544,Platinum
PG-188202,1717,3,779,5,4,4,544,Platinum
JM-55352,1734,3,774,5,4,4,544,Platinum
AG-7651,1674,4,769,5,4,4,544,Platinum
FM-143803,1573,3,796,5,4,4,544,Platinum
VM-116852,1558,4,801,5,4,4,544,Platinum
BS-13651,1698,3,807,5,4,4,544,Platinum
NC-184151,1522,4,833,5,4,4,544,Platinum
AF-108854,1510,4,862,5,4,4,544,Platinum
CS-18601,1684,4,861,5,4,4,544,Platinum
TB-116252,1493,3,854,5,4,4,544,Platinum
AC-4202,1481,3,849,5,4,4,544,Platinum
SF-109651,1673,3,868,5,4,4,544,Platinum
MG-176954,1650,3,1342,5,4,4,544,Platinum
EA-140352,1673,3,1337,5,4,4,544,Platinum
MG-82051,1464,3,1355,5,4,4,544,Platinum
DM-133453,1663,4,1290,5,4,4,544,Platinum
NB-185801,1642,3,1306,5,4,4,544,Platinum
BO-14252,1470,4,1111,5,4,4,544,Platinum
PF-92252,1578,4,1117,5,4,4,544,Platinum
HR-148303,1486,4,1117,5,4,4,544,Platinum
AY-105553,1734,4,1125,5,4,4,544,Platinum
YS-118802,1859,4,1138,5,4,4,544,Platinum
ON-87152,1554,3,1162,5,4,4,544,Platinum
PC-87452,1510,3,1161,5,4,4,544,Platinum
GG-146503,1447,4,1154,5,4,4,544,Platinum
AR-105401,1743,4,1154,5,4,4,544,Platinum
LW-169901,1670,4,1151,5,4,4,544,Platinum
PS-87602,1592,4,1175,5,4,4,544,Platinum
CB-24152,1611,3,1169,5,4,4,544,Platinum
TB-212802,1450,4,1166,5,4,4,544,Platinum
BF-109753,1625,4,1196,5,4,4,544,Platinum
JL-151301,1569,4,1206,5,4,4,544,Platinum
RP-98552,1495,4,1226,5,4,4,544,Platinum
ER-138554,1516,3,1245,5,4,4,544,Platinum
AR-3451,1790,3,1243,5,4,4,544,Platinum
AH-302,1671,3,1248,5,4,4,544,Platinum
DV-30451,1725,3,1269,5,4,4,544,Platinum
DM-29551,1745,3,878,5,4,4,544,Platinum
CS-121304,1584,4,885,5,4,4,544,Platinum
AB-100154,1510,3,887,5,4,4,544,Platinum
RM-196751,1723,3,898,5,4,4,544,Platinum
HJ-48752,1479,4,890,5,4,4,544,Platinum
JJ-57601,1544,3,908,5,4,4,544,Platinum
LS-72451,1468,4,915,5,4,4,544,Platinum
JB-159254,1832,3,901,5,4,4,544,Platinum
CW-19051,1479,3,922,5,4,4,544,Platinum
KB-165853,1635,4,926,5,4,4,544,Platinum
NP-86702,1577,4,919,5,4,4,544,Platinum
NF-85952,1611,3,931,5,4,4,544,Platinum
FC-42451,1586,3,946,5,4,4,544,Platinum
RP-192704,1591,4,955,5,4,4,544,Platinum
SG-108902,1760,3,965,5,4,4,544,Platinum
SG-106051,1531,3,968,5,4,4,544,Platinum
SC-203053,1592,4,991,5,4,4,544,Platinum
FM-143802,1584,4,977,5,4,4,544,Platinum
CM-123852,1461,4,975,5,4,4,544,Platinum
JK-52052,1686,4,996,5,4,4,544,Platinum
EC-140503,1865,4,1003,5,4,4,544,Platinum
KD-166151,1538,4,1042,5,4,4,544,Platinum
DH-136754,1871,4,1042,5,4,4,544,Platinum
PC-90001,1667,3,1040,5,4,4,544,Platinum
SK-99901,1447,3,1032,5,4,4,544,Platinum
BS-16651,1604,3,1016,5,4,4,544,Platinum
CS-124904,1519,4,1076,5,4,4,544,Platinum
MY-82952,1604,4,1081,5,4,4,544,Platinum
RE-94052,1529,3,1098,5,4,4,544,Platinum
DM-135254,1576,3,1378,5,4,3,543,Gold
CM-24452,1443,3,1401,5,4,3,543,Gold
PM-189404,1481,3,1405,5,4,3,543,Gold
JD-157902,1719,3,1408,5,4,3,543,Gold
HF-49951,1485,3,1410,5,4,3,543,Gold
LC-168702,1589,3,1392,5,4,3,543,Gold
JW-160754,1556,4,1428,5,4,3,543,Gold
RH-96001,1611,4,1421,5,4,3,543,Gold
RR-193153,1486,4,1472,5,4,3,543,Gold
AH-1201,1694,3,1476,5,4,3,543,Gold
LP-170952,1457,4,1493,5,4,3,543,Gold
SC-100501,1440,3,1493,5,4,3,543,Gold
CH-120704,1786,3,1537,5,4,3,543,Gold
KH-163302,1531,4,1544,5,4,3,543,Gold
NF-185952,1681,4,1557,5,4,3,543,Gold
SC-202602,1839,3,1608,5,4,3,543,Gold
HG-149653,1478,3,1606,5,4,3,543,Gold
TB-214002,1676,3,1587,5,4,3,543,Gold
SF-102002,1753,3,1587,5,4,3,543,Gold
AG-107651,1471,4,1586,5,4,3,543,Gold
BF-10801,1768,3,1568,5,4,3,543,Gold
SC-104401,1508,3,1648,5,4,3,543,Gold
BD-17701,1548,3,1630,5,4,3,543,Gold
MH-72901,1832,3,1684,5,4,3,543,Gold
AS-2402,1593,4,1681,5,4,3,543,Gold
AC-6151,1604,3,1706,5,4,3,543,Gold
EM-40951,1683,3,1759,5,4,3,543,Gold
PN-187753,1607,3,1765,5,4,3,543,Gold
TC-115351,1585,3,1810,5,4,3,543,Gold
CS-25051,1615,4,1804,5,4,3,543,Gold
TH-111002,1510,3,1832,5,4,3,543,Gold
DJ-134204,1732,4,2012,5,4,3,543,Gold
GM-144552,1460,3,2032,5,4,3,543,Gold
MT-80702,1715,4,2025,5,4,3,543,Gold
KE-164202,1521,4,1983,5,4,3,543,Gold
LD-170054,1509,4,1963,5,4,3,543,Gold
TP-215654,1445,4,1937,5,4,3,543,Gold
RB-197053,1539,4,1930,5,4,3,543,Gold
LC-69601,1507,4,1905,5,4,3,543,Gold
PL-189252,1680,3,1899,5,4,3,543,Gold
NB-185803,1547,3,1886,5,4,3,543,Gold
HZ-49501,1692,3,2525,5,4,3,543,Gold
PO-191952,1493,3,2524,5,4,3,543,Gold
AS-101352,1722,3,2474,5,4,3,543,Gold
AB-152,1598,3,2481,5,4,3,543,Gold
CC-24751,1440,4,2488,5,4,3,543,Gold
RH-196004,1629,3,2086,5,4,3,543,Gold
BS-115903,1522,4,2078,5,4,3,543,Gold
MN-79352,1752,3,2104,5,4,3,543,Gold
AP-9151,1558,3,2151,5,4,3,543,Gold
LB-167351,1667,4,2161,5,4,3,543,Gold
PW-190303,1572,4,2237,5,4,3,543,Gold
BS-18002,1485,4,2203,5,4,3,543,Gold
JH-161804,1499,4,2257,5,4,3,543,Gold
CM-122353,1497,4,2346,5,4,3,543,Gold
SC-202303,1746,3,2329,5,4,3,543,Gold
GW-146053,1550,3,2306,5,4,3,543,Gold
NZ-185653,1481,4,2436,5,4,3,543,Gold
DF-131354,1795,3,2391,5,4,3,543,Gold
JG-151154,1853,3,2358,5,4,3,543,Gold
PO-88651,1447,4,2607,5,4,2,542,Silver
KN-167051,1481,4,2614,5,4,2,542,Silver
JL-58352,1802,3,2657,5,4,2,542,Silver
AG-103902,1508,4,2646,5,4,2,542,Silver
PM-191351,1668,4,2796,5,4,2,542,Silver
JK-57301,1578,3,2764,5,4,2,542,Silver
RB-94352,1579,4,2964,5,4,2,542,Silver
KM-67201,1444,3,2928,5,4,2,542,Silver
IM-150554,1504,3,2872,5,4,2,542,Silver
CV-28051,1512,3,3070,5,4,2,542,Silver
AB-1501,1493,4,3145,5,4,2,542,Silver
IM-50551,1467,3,3118,5,4,2,542,Silver
LC-169604,1531,4,3247,5,4,2,542,Silver
PA-90601,1499,3,3223,5,4,2,542,Silver
LS-172002,1510,3,3216,5,4,2,542,Silver
SF-100652,1500,4,3276,5,4,2,542,Silver
BS-116654,1677,3,3288,5,4,2,542,Silver
JF-55651,1515,3,3367,5,4,2,542,Silver
RA-198853,1576,4,3354,5,4,2,542,Silver
QJ-192552,1468,3,3314,5,4,2,542,Silver
ND-183702,1487,3,3485,5,4,2,542,Silver
GP-47401,1785,4,3415,5,4,2,542,Silver
AG-106751,1864,3,3644,5,4,2,542,Silver
AG-106753,1495,4,3606,5,4,2,542,Silver
JB-159252,1675,3,3542,5,4,2,542,Silver
CS-121302,1565,4,3528,5,4,2,542,Silver
PG-188953,1670,4,3864,5,4,2,542,Silver
MH-172901,1508,4,3762,5,4,2,542,Silver
CM-121152,1562,4,3738,5,4,2,542,Silver
DB-136602,1496,4,3961,5,4,2,542,Silver
CP-120851,1529,3,3889,5,4,2,542,Silver
CP-23401,1558,3,4136,5,4,2,542,Silver
KN-164503,1481,4,4252,5,4,2,542,Silver
PM-189401,1829,4,4352,5,4,1,541,Bronze
AH-301,1563,4,5072,5,4,1,541,Bronze
DM-33452,1556,3,4664,5,4,1,541,Bronze
RL-196151,1557,4,4648,5,4,1,541,Bronze
ML-173952,1670,4,6747,5,4,1,541,Bronze
LH-171552,1667,4,6577,5,4,1,541,Bronze
SP-209201,1487,4,5702,5,4,1,541,Bronze
YC-218951,1568,4,5606,5,4,1,541,Bronze
BP-12301,1484,4,5496,5,4,1,541,Bronze
JS-159404,1558,5,471,5,3,5,535,Gold
YC-218953,1970,4,406,5,3,5,535,Gold
RD-197203,1649,5,346,5,3,5,535,Gold
JC-153403,1468,5,322,5,3,5,535,Gold
MP-79651,1544,5,295,5,3,5,535,Gold
RB-196454,1743,5,221,5,3,5,535,Gold
FG-42603,1570,5,198,5,3,5,535,Gold
PW-192401,1498,5,563,5,3,4,534,Gold
GW-46051,1569,5,565,5,3,4,534,Gold
ML-180403,1529,5,633,5,3,4,534,Gold
EH-39901,1815,5,635,5,3,4,534,Gold
PM-89402,1772,5,587,5,3,4,534,Gold
BT-15303,1991,4,599,5,3,4,534,Gold
JG-51151,1593,5,836,5,3,4,534,Gold
TW-210253,1781,5,785,5,3,4,534,Gold
JJ-154454,1578,5,710,5,3,4,534,Gold
HF-49952,1576,5,689,5,3,4,534,Gold
GH-44102,1571,5,644,5,3,4,534,Gold
LM-170654,1486,5,1347,5,3,4,534,Gold
RP-198553,1517,5,1294,5,3,4,534,Gold
Co-126404,1644,5,1300,5,3,4,534,Gold
RD-198102,2007,5,1286,5,3,4,534,Gold
KB-63151,1486,5,1109,5,3,4,534,Gold
CM-126551,1473,5,1068,5,3,4,534,Gold
KF-162853,1573,5,1070,5,3,4,534,Gold
EH-39453,1580,5,1053,5,3,4,534,Gold
CK-127601,2025,4,1002,5,3,4,534,Gold
AD-101802,1471,5,1001,5,3,4,534,Gold
JK-152051,1514,5,1000,5,3,4,534,Gold
ML-82651,1516,5,984,5,3,4,534,Gold
MF-176654,1516,5,936,5,3,4,534,Gold
CC-22202,1580,5,944,5,3,4,534,Gold
CS-18452,1499,5,1390,5,3,3,533,Gold
SW-104551,1611,5,1379,5,3,3,533,Gold
CD-127904,1494,5,1861,5,3,3,533,Gold
JJ-157603,1495,5,1904,5,3,3,533,Gold
KS-163001,1535,5,1979,5,3,3,533,Gold
PB-191052,1621,5,1855,5,3,3,533,Gold
SM-203203,1628,5,1801,5,3,3,533,Gold
HP-148152,1656,5,1756,5,3,3,533,Gold
CW-119053,1454,5,1721,5,3,3,533,Gold
CA-120554,1496,5,1679,5,3,3,533,Gold
MH-174553,1503,5,1691,5,3,3,533,Gold
MC-181304,1464,5,1582,5,3,3,533,Gold
ML-182653,1571,5,1591,5,3,3,533,Gold
TB-215952,1527,5,1526,5,3,3,533,Gold
AG-105254,1940,4,1455,5,3,3,533,Gold
TS-211601,1589,5,2521,5,3,3,533,Gold
CM-122354,1480,5,2306,5,3,3,533,Gold
SC-103051,1522,5,2350,5,3,3,533,Gold
BM-16503,1576,5,2180,5,3,3,533,Gold
EB-39751,1875,4,2074,5,3,3,533,Gold
JL-158501,1935,4,2581,5,3,2,532,Silver
DE-132554,1814,5,2551,5,3,2,532,Silver
NB-186551,1480,5,2804,5,3,2,532,Silver
SS-205903,1487,5,2816,5,3,2,532,Silver
VB-217452,1481,5,2653,5,3,2,532,Silver
JS-158804,1629,5,3868,5,3,2,532,Silver
GK-146203,1475,5,3856,5,3,2,532,Silver
KB-163153,2027,5,3834,5,3,2,532,Silver
SN-207101,1899,4,3474,5,3,2,532,Silver
AB-101651,1484,5,3435,5,3,2,532,Silver
MM-182802,1806,5,3349,5,3,2,532,Silver
SC-200204,1876,5,3364,5,3,2,532,Silver
BW-111103,1499,5,3206,5,3,2,532,Silver
DP-130003,1489,5,3135,5,3,2,532,Silver
EJ-141553,1694,5,3131,5,3,2,532,Silver
TH-212353,1565,5,2870,5,3,2,532,Silver
CC-126854,1894,4,2854,5,3,2,532,Silver
DG-33001,1473,5,2949,5,3,2,532,Silver
JL-158352,1480,5,2939,5,3,2,532,Silver
RH-194952,1454,5,4263,5,3,2,532,Silver
EB-138401,1536,5,4078,5,3,2,532,Silver
EM-138251,1445,5,4013,5,3,2,532,Silver
PC-187453,1884,5,4058,5,3,2,532,Silver
CM-127154,2130,4,3985,5,3,2,532,Silver
TH-215501,1549,5,3994,5,3,2,532,Silver
MC-174254,1494,5,4433,5,3,1,531,Bronze
ES-140803,1462,5,4628,5,3,1,531,Bronze
DL-134951,1603,5,4541,5,3,1,531,Bronze
ES-140801,1730,5,4914,5,3,1,531,Bronze
JG-151152,1512,5,5396,5,3,1,531,Bronze
DB-129702,1902,4,5520,5,3,1,531,Bronze
JR-156701,1676,5,5919,5,3,1,531,Bronze
TC-209804,1494,5,19050,5,3,1,531,Bronze
CA-127751,1662,5,11493,5,3,1,531,Bronze
BS-113654,1653,5,10502,5,3,1,531,Bronze
PF-191204,1930,4,9065,5,3,1,531,Bronze
KD-162704,1579,5,8282,5,3,1,531,Bronze
SS-204102,1465,5,7809,5,3,1,531,Bronze
DB-32101,1723,6,370,5,2,5,525,Silver
SS-205904,1527,6,418,5,2,5,525,Silver
EM-141402,1523,6,741,5,2,4,524,Silver
CJ-118752,1444,6,761,5,2,4,524,Silver
EH-139904,1500,6,827,5,2,4,524,Silver
TC-114753,1503,6,639,5,2,4,524,Silver
NP-186854,1501,6,1229,5,2,4,524,Silver
RC-198254,1464,6,968,5,2,4,524,Silver
AC-104202,1557,7,1033,5,2,4,524,Silver
JM-152652,1479,6,1096,5,2,4,524,Silver
RM-193754,1440,6,1453,5,2,3,523,Silver
LD-168551,1458,7,1475,5,2,3,523,Silver
ME-180101,1522,6,1520,5,2,3,523,Silver
TB-212504,1444,7,1603,5,2,3,523,Silver
MS-177104,1508,6,1611,5,2,3,523,Silver
CC-121004,1552,6,1771,5,2,3,523,Silver
JK-56251,1445,6,1969,5,2,3,523,Silver
PO-191953,1464,6,1958,5,2,3,523,Silver
MH-177853,1457,7,2017,5,2,3,523,Silver
HR-148301,1573,6,1940,5,2,3,523,Silver
TS-216551,1450,6,1940,5,2,3,523,Silver
ZD-119252,1492,6,1937,5,2,3,523,Silver
BT-114403,1461,6,2476,5,2,3,523,Silver
SS-204101,1491,6,2462,5,2,3,523,Silver
TH-112352,1474,6,2447,5,2,3,523,Silver
KC-162554,1502,6,2122,5,2,3,523,Silver
TS-211604,1599,6,2162,5,2,3,523,Silver
TB-212804,1678,6,2198,5,2,3,523,Silver
MC-175902,1502,7,2191,5,2,3,523,Silver
HF-149951,1552,6,2320,5,2,3,523,Silver
JE-161652,1478,6,2278,5,2,3,523,Silver
JB-160452,1788,6,2394,5,2,3,523,Silver
JF-151902,1704,7,2665,5,2,2,522,Silver
CP-20853,1732,6,2814,5,2,2,522,Silver
JL-158504,1709,6,2726,5,2,2,522,Silver
NF-184751,1545,6,3008,5,2,2,522,Silver
DB-134052,1577,7,2879,5,2,2,522,Silver
BP-111853,1541,7,2919,5,2,2,522,Silver
RC-199602,1612,7,2901,5,2,2,522,Silver
EB-137052,1804,6,3127,5,2,2,522,Silver
KT-164654,1486,7,3058,5,2,2,522,Silver
JD-161502,1579,6,3075,5,2,2,522,Silver
JJ-154451,1444,6,3212,5,2,2,522,Silver
RS-198702,1480,7,3208,5,2,2,522,Silver
MP-174704,1814,7,3207,5,2,2,522,Silver
CS-118603,1488,7,3188,5,2,2,522,Silver
RA-92853,1457,6,3170,5,2,2,522,Silver
ML-173953,1475,7,3221,5,2,2,522,Silver
JK-153253,1562,7,3330,5,2,2,522,Silver
RS-194203,1578,7,3292,5,2,2,522,Silver
SJ-205003,1502,6,3308,5,2,2,522,Silver
GD-145903,1465,7,3307,5,2,2,522,Silver
RL-196153,1570,7,3303,5,2,2,522,Silver
AJ-109452,1510,7,3402,5,2,2,522,Silver
CS-119503,1667,7,3530,5,2,2,522,Silver
MG-176802,1597,6,3801,5,2,2,522,Silver
MC-176052,1564,6,3719,5,2,2,522,Silver
DJ-134203,1527,6,3740,5,2,2,522,Silver
SC-206952,1597,6,3888,5,2,2,522,Silver
PW-192404,1559,7,3922,5,2,2,522,Silver
BS-115902,1466,6,4036,5,2,2,522,Silver
SO-203352,1510,6,4031,5,2,2,522,Silver
BF-112153,1577,6,4064,5,2,2,522,Silver
AJ-9601,1506,6,4071,5,2,2,522,Silver
SF-200652,1758,6,4024,5,2,2,522,Silver
CY-127453,1462,7,4118,5,2,2,522,Silver
AH-100301,1505,6,4154,5,2,2,522,Silver
JG-151153,1515,7,4476,5,2,1,521,Bronze
JL-155053,1481,6,4446,5,2,1,521,Bronze
DK-131503,1516,6,4340,5,2,1,521,Bronze
RD-195851,1454,7,4320,5,2,1,521,Bronze
PP-189552,1464,6,5300,5,2,1,521,Bronze
IM-150704,1485,7,4931,5,2,1,521,Bronze
SJ-205002,1673,7,5012,5,2,1,521,Bronze
PB-188052,1454,6,4889,5,2,1,521,Bronze
ON-187153,1523,6,4736,5,2,1,521,Bronze
SC-200503,1603,7,4725,5,2,1,521,Bronze
AS-106301,1475,6,7447,5,2,1,521,Bronze
DP-131651,1453,7,11836,5,2,1,521,Bronze
CB-124152,1555,6,5679,5,2,1,521,Bronze
DO-136451,1474,6,6540,5,2,1,521,Bronze
RH-195104,1562,6,6980,5,2,1,521,Bronze
VD-216704,1676,6,6444,5,2,1,521,Bronze
CC-122203,1762,8,550,5,1,4,514,Bronze
AS-6301,1655,8,1908,5,1,3,513,Bronze
SP-206504,1481,9,1873,5,1,3,513,Bronze
LH-171554,1480,9,1740,5,1,3,513,Bronze
ON-187154,1505,9,1567,5,1,3,513,Bronze
MA-79951,1450,8,1558,5,1,3,513,Bronze
GA-145153,1523,8,2436,5,1,3,513,Bronze
DJ-136302,1514,9,2730,5,1,2,512,Bronze
JP-54603,1514,8,2680,5,1,2,512,Bronze
MP-174703,1482,9,3608,5,1,2,512,Bronze
AW-108403,1522,9,3480,5,1,2,512,Bronze
RF-193454,1485,8,3310,5,1,2,512,Bronze
TT-210702,1452,9,3223,5,1,2,512,Bronze
AG-109002,1467,8,3108,5,1,2,512,Bronze
TS-216103,1467,9,3140,5,1,2,512,Bronze
SF-202001,1524,8,4119,5,1,2,512,Bronze
JH-159853,1600,15,3916,5,1,2,512,Bronze
DB-136152,1672,9,3874,5,1,2,512,Bronze
JM-155801,1510,8,4838,5,1,1,511,Bronze
BN-115153,1527,9,5014,5,1,1,511,Bronze
HE-148003,1556,12,5308,5,1,1,511,Bronze
DP-133904,1453,9,5482,5,1,1,511,Bronze
AF-108703,1521,9,5832,5,1,1,511,Bronze
SC-200954,1444,9,14145,5,1,1,511,Bronze
JD-158954,1489,11,7609,5,1,1,511,Bronze
AH-106904,1505,12,7889,5,1,1,511,Bronze
DB-130602,1536,8,7873,5,1,1,511,Bronze
SW-102452,1333,2,482,4,5,5,455,Platinum
MC-75901,1431,2,481,4,5,5,455,Platinum
CS-21301,1400,2,466,4,5,5,455,Platinum
AG-4951,1300,3,469,4,5,5,455,Platinum
HL-50402,1283,2,452,4,5,5,455,Platinum
LS-69752,1407,1,451,4,5,5,455,Platinum
TC-114751,1299,2,448,4,5,5,455,Platinum
TB-112802,1383,2,448,4,5,5,455,Platinum
PA-90602,1272,3,448,4,5,5,455,Platinum
EK-137953,1314,2,432,4,5,5,455,Platinum
CA-19651,1281,3,435,4,5,5,455,Platinum
JH-59852,1247,2,538,4,5,5,455,Platinum
AH-4651,1336,2,540,4,5,5,455,Platinum
TB-111751,1311,1,528,4,5,5,455,Platinum
LE-168103,1389,1,521,4,5,5,455,Platinum
EJ-37202,1251,3,525,4,5,5,455,Platinum
PR-88801,1291,2,517,4,5,5,455,Platinum
GR-45602,1305,2,483,4,5,5,455,Platinum
AA-4803,1409,2,482,4,5,5,455,Platinum
SS-108751,1345,2,489,4,5,5,455,Platinum
JM-58653,1256,1,498,4,5,5,455,Platinum
JP-54602,1283,1,503,4,5,5,455,Platinum
BP-10951,1312,3,414,4,5,5,455,Platinum
VB-117452,1369,2,397,4,5,5,455,Platinum
BW-110654,1307,3,386,4,5,5,455,Platinum
AO-8102,1436,1,386,4,5,5,455,Platinum
NB-186553,1268,3,392,4,5,5,455,Platinum
IL-51001,1258,3,368,4,5,5,455,Platinum
GB-45301,1303,2,375,4,5,5,455,Platinum
EM-142004,1253,3,367,4,5,5,455,Platinum
AS-452,1328,1,379,4,5,5,455,Platinum
MH-76201,1340,2,372,4,5,5,455,Platinum
AR-5101,1335,2,371,4,5,5,455,Platinum
SP-106502,1264,3,342,4,5,5,455,Platinum
MC-81301,1382,2,345,4,5,5,455,Platinum
NP-86852,1374,1,340,4,5,5,455,Platinum
BT-113953,1389,2,337,4,5,5,455,Platinum
CC-126853,1249,3,304,4,5,5,455,Platinum
HZ-49502,1303,3,304,4,5,5,455,Platinum
MH-81152,1314,2,319,4,5,5,455,Platinum
BD-115604,1373,2,321,4,5,5,455,Platinum
BT-16802,1277,2,326,4,5,5,455,Platinum
TM-114901,1265,2,283,4,5,5,455,Platinum
NC-84151,1291,2,287,4,5,5,455,Platinum
LH-167504,1246,3,288,4,5,5,455,Platinum
HK-48901,1265,2,301,4,5,5,455,Platinum
GM-44552,1303,2,281,4,5,5,455,Platinum
VG-117901,1255,2,266,4,5,5,455,Platinum
JK-56402,1268,3,266,4,5,5,455,Platinum
CR-25802,1376,2,264,4,5,5,455,Platinum
PB-92101,1412,2,270,4,5,5,455,Platinum
LW-72152,1407,1,277,4,5,5,455,Platinum
DO-36451,1263,2,251,4,5,5,455,Platinum
KM-162253,1324,2,282,4,5,5,455,Platinum
HM-48601,1334,2,259,4,5,5,455,Platinum
DJ-36301,1348,2,245,4,5,5,455,Platinum
BT-13952,1285,1,244,4,5,5,455,Platinum
ML-74101,1264,3,193,4,5,5,455,Platinum
HH-50102,1291,2,201,4,5,5,455,Platinum
KN-63902,1368,2,201,4,5,5,455,Platinum
ME-77252,1418,1,204,4,5,5,455,Platinum
KM-162252,1257,2,203,4,5,5,455,Platinum
KD-66151,1281,3,205,4,5,5,455,Platinum
LF-71852,1272,3,205,4,5,5,455,Platinum
AC-4503,1276,2,210,4,5,5,455,Platinum
LP-70802,1279,3,207,4,5,5,455,Platinum
GM-44551,1308,2,207,4,5,5,455,Platinum
DK-30902,1262,1,207,4,5,5,455,Platinum
RB-94351,1311,2,215,4,5,5,455,Platinum
AF-8852,1262,1,215,4,5,5,455,Platinum
DR-29402,1399,2,224,4,5,5,455,Platinum
LS-69751,1273,3,217,4,5,5,455,Platinum
HJ-48751,1405,2,233,4,5,5,455,Platinum
MO-75002,1376,2,231,4,5,5,455,Platinum
CD-19803,1426,2,229,4,5,5,455,Platinum
NC-83402,1291,1,229,4,5,5,455,Platinum
TM-110102,1337,1,239,4,5,5,455,Platinum
RB-97952,1276,3,188,4,5,5,455,Platinum
SN-107101,1347,2,192,4,5,5,455,Platinum
RD-98102,1332,2,192,4,5,5,455,Platinum
SW-204553,1279,2,195,4,5,5,455,Platinum
DB-29701,1313,1,181,4,5,5,455,Platinum
MZ-73351,1405,1,180,4,5,5,455,Platinum
DS-31801,1418,1,177,4,5,5,455,Platinum
MC-76052,1290,1,190,4,5,5,455,Platinum
TS-116551,1297,1,176,4,5,5,455,Platinum
SC-102301,1289,2,174,4,5,5,455,Platinum
IM-50701,1328,1,168,4,5,5,455,Platinum
SP-109201,1306,2,165,4,5,5,455,Platinum
MO-179504,1275,2,154,4,5,5,455,Platinum
VP-117601,1331,2,152,4,5,5,455,Platinum
